country,date,total_vaccinations,people_vaccinated_only_1st_dose,people_fully_vaccinated,daily_vaccinations,%_people_vaccinated,%_people_vaccinated_only_1st_dose,%_people_fully_vaccinated,vaccines
Argentina,2021-02-06,471383,307501,163882,0,1.04,0.68,0.36,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-07,501152,319316,181836,29769,1.11,0.71,0.40000000000000013,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-08,511582,322318,189264,10430,1.13,0.71,0.41999999999999993,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-09,513178,322975,190203,1596,1.14,0.71,0.42999999999999994,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-10,535303,337772,197531,22125,1.18,0.75,0.42999999999999994,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-11,572928,362649,210279,37625,1.27,0.8,0.47,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-12,591632,368023,223609,18704,1.31,0.81,0.5,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-13,606245,371629,234616,14613,1.34,0.82,0.5200000000000001,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-14,609605,372122,237483,3360,1.35,0.82,0.5300000000000001,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-15,609791,372181,237610,186,1.35,0.82,0.5300000000000001,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-16,611169,373253,237916,1378,1.35,0.83,0.5200000000000001,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-17,612322,374002,238320,1153,1.35,0.83,0.5200000000000001,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-18,635583,392399,243184,23261,1.41,0.87,0.5399999999999999,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-19,668654,414958,253696,33071,1.48,0.92,0.5599999999999999,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-20,707148,445614,261534,38494,1.56,0.99,0.5700000000000001,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-21,720267,456929,263338,13119,1.59,1.01,0.5800000000000001,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-22,722234,458822,263412,1967,1.6,1.02,0.5800000000000001,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-23,746615,481689,264926,24381,1.65,1.07,0.5799999999999998,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-24,780455,513394,267061,33840,1.73,1.14,0.5900000000000001,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-25,829832,558831,271001,49377,1.84,1.24,0.6000000000000001,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-26,903915,620635,283280,74083,2.0,1.37,0.6299999999999999,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-27,984895,694470,290425,80980,2.18,1.54,0.6400000000000001,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-28,1025003,731571,293432,40108,2.27,1.62,0.6499999999999999,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-01,1049169,755212,293957,24166,2.32,1.67,0.6499999999999999,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-02,1126108,823446,302662,76939,2.49,1.82,0.6700000000000002,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-03,1181292,874916,306376,55184,2.61,1.94,0.6699999999999999,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-04,1252461,941695,310766,71169,2.77,2.08,0.69,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-05,1357596,1030504,327092,105135,3.0,2.28,0.7200000000000002,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-06,1357596,1030504,327092,0,3.0,2.28,0.7200000000000002,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-07,1526078,1182874,343204,0,3.38,2.62,0.7599999999999998,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-08,1546699,1202998,343701,20621,3.42,2.66,0.7599999999999998,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-09,1648957,1301787,347170,102258,3.65,2.88,0.77,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-10,1774438,1424984,349454,125481,3.93,3.15,0.7800000000000002,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-11,1919074,1564555,354519,144636,4.25,3.46,0.79,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-12,2098205,1719543,378662,179131,4.64,3.8,0.8399999999999999,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-13,2294738,1876113,418625,196533,5.08,4.15,0.9299999999999997,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-14,2381429,1932696,448733,86691,5.27,4.28,0.9899999999999993,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-15,2404194,1952883,451311,22765,5.32,4.32,1.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-16,2541362,2064529,476833,137168,5.62,4.57,1.0499999999999998,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-17,2668103,2170116,497987,126741,5.9,4.8,1.1000000000000005,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-18,2805153,2289249,515904,137050,6.21,5.07,1.1399999999999997,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-19,2939364,2382859,556505,134211,6.5,5.27,1.2300000000000004,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Australia,2021-02-15,0,0,0,0,0.0,0.0,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-16,0,0,0,0,0.0,0.0,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-17,0,0,0,0,0.0,0.0,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-18,0,0,0,0,0.0,0.0,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-19,0,0,0,0,0.0,0.0,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-20,0,0,0,0,0.0,0.0,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-21,0,0,0,0,0.0,0.0,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-22,20,20,0,20,0.0,0.0,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-23,2879,2879,0,2859,0.01,0.01,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-24,6908,6908,0,4029,0.03,0.03,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-25,17500,17500,0,10592,0.07,0.07,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-26,25000,25000,0,7500,0.1,0.1,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-27,30000,30000,0,5000,0.12,0.12,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-28,31894,31894,0,1894,0.13,0.13,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-01,33702,33702,0,1808,0.13,0.13,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-02,41907,41907,0,8205,0.16,0.16,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-03,50840,50840,0,8933,0.2,0.2,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-04,61008,61008,0,10168,0.24,0.24,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-05,71867,71867,0,10859,0.28,0.28,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-06,76940,76940,0,5073,0.3,0.3,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-07,81345,81345,0,4405,0.32,0.32,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-08,86369,86369,0,5024,0.34,0.34,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-09,94908,94908,0,8539,0.37,0.37,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-10,106200,106200,0,11292,0.42,0.42,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-11,125000,125000,0,18800,0.49,0.49,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-12,135103,135103,0,10103,0.53,0.53,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-13,159294,159294,0,24191,0.62,0.62,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-14,162551,159294,3257,3257,0.64,0.62,0.020000000000000018,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-15,164781,159294,5487,2230,0.65,0.62,0.030000000000000027,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-16,182437,159294,23143,17656,0.72,0.62,0.09999999999999998,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-17,203557,159294,44263,21120,0.8,0.62,0.18000000000000005,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-18,226057,159294,66763,22500,0.89,0.62,0.27,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-19,240754,159294,81460,14697,0.94,0.62,0.31999999999999995,"Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2020-12-27,712,712,0,0,0.01,0.01,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2020-12-28,2002,2002,0,1290,0.02,0.02,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2020-12-29,3615,3615,0,1613,0.04,0.04,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2020-12-30,4955,4955,0,1340,0.06,0.06,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2020-12-31,4963,4963,0,8,0.06,0.06,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-01,4964,4964,0,1,0.06,0.06,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-02,4968,4968,0,4,0.06,0.06,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-03,4968,4968,0,0,0.06,0.06,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-04,5081,5081,0,113,0.06,0.06,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-05,6610,6610,0,1529,0.07,0.07,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-06,7439,7439,0,829,0.08,0.08,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-07,10576,10576,0,3137,0.12,0.12,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-08,23463,23463,0,12887,0.26,0.26,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-09,27837,27837,0,4374,0.31,0.31,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-10,30027,30027,0,2190,0.33,0.33,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-11,35578,35578,0,5551,0.4,0.4,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-12,49785,49785,0,14207,0.55,0.55,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-13,64654,64654,0,14869,0.72,0.72,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-14,80850,80850,0,16196,0.9,0.9,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-15,98416,98413,3,17566,1.09,1.09,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-16,105037,105024,13,6621,1.17,1.17,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-17,110642,110276,366,5605,1.23,1.22,0.010000000000000009,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-18,121862,120616,1246,11220,1.35,1.34,0.010000000000000009,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-19,147256,144573,2683,25394,1.64,1.61,0.029999999999999805,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-20,170464,166502,3962,23208,1.89,1.85,0.039999999999999813,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-21,189763,185640,4123,19299,2.11,2.06,0.04999999999999982,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-22,201320,196616,4704,11557,2.24,2.18,0.06000000000000005,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-23,204374,199669,4705,3054,2.27,2.22,0.04999999999999982,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-24,205601,200895,4706,1227,2.28,2.23,0.04999999999999982,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-25,207060,202248,4812,1459,2.3,2.25,0.04999999999999982,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-26,215477,209780,5697,8417,2.39,2.33,0.06000000000000005,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-27,223321,217171,6150,7844,2.48,2.41,0.06999999999999984,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-28,232836,224241,8595,9515,2.59,2.49,0.09999999999999964,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-29,247636,229480,18156,14800,2.75,2.55,0.20000000000000018,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-30,251264,230789,20475,3628,2.79,2.56,0.22999999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-31,252610,231139,21471,1346,2.8,2.57,0.22999999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-01,257015,232582,24433,4405,2.85,2.58,0.27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-02,273749,235652,38097,16734,3.04,2.62,0.41999999999999993,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-03,291121,238818,52303,17372,3.23,2.65,0.5800000000000001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-04,310777,241704,69073,19656,3.45,2.68,0.77,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-05,331140,245715,85425,20363,3.68,2.73,0.9500000000000002,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-06,339966,248440,91526,8826,3.77,2.76,1.0100000000000002,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-07,344797,249006,95791,4831,3.83,2.76,1.0700000000000003,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-08,354286,251015,103271,9489,3.93,2.79,1.1400000000000001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-09,373013,253789,119224,18727,4.14,2.82,1.3199999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-10,394271,257189,137082,21258,4.38,2.86,1.52,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-11,417943,262235,155708,23672,4.64,2.91,1.7299999999999995,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-12,444048,270424,173624,26105,4.93,3.0,1.9299999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-13,454143,275621,178522,10095,5.04,3.06,1.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-14,456036,276064,179972,1893,5.06,3.07,1.9899999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-15,463027,279927,183100,6991,5.14,3.11,2.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-16,477278,286825,190453,14251,5.3,3.18,2.1199999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-17,496281,296362,199919,19003,5.51,3.29,2.2199999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-18,515563,307799,207764,19282,5.72,3.42,2.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-19,536561,320515,216046,20998,5.96,3.56,2.4,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-20,549499,331643,217856,12938,6.1,3.68,2.4199999999999995,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-21,555429,337140,218289,5930,6.17,3.74,2.4299999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-22,562134,342072,220062,6705,6.24,3.8,2.4400000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-23,576530,352115,224415,14396,6.4,3.91,2.49,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-24,595783,368003,227780,19253,6.62,4.09,2.5300000000000002,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-25,615184,383991,231193,19401,6.83,4.26,2.5700000000000003,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-26,643018,407318,235700,27834,7.14,4.52,2.62,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-27,667128,429499,237629,24110,7.41,4.77,2.6400000000000006,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-28,677189,439154,238035,10061,7.52,4.88,2.6399999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-01,685581,446759,238822,8392,7.61,4.96,2.6500000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-02,709970,468911,241059,24389,7.88,5.21,2.67,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-03,736797,493465,243332,26827,8.18,5.48,2.6999999999999993,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-04,763114,517102,246012,26317,8.47,5.74,2.7300000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-05,798060,549263,248797,34946,8.86,6.1,2.76,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-06,825286,574091,251195,27226,9.16,6.37,2.79,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-07,837019,585199,251820,11733,9.29,6.5,2.789999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-08,848251,595085,253166,11232,9.42,6.61,2.8099999999999996,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-09,875792,619221,256571,27541,9.72,6.88,2.8400000000000007,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-10,903377,642470,260907,27585,10.03,7.13,2.8999999999999995,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-11,946527,680374,266153,43150,10.51,7.55,2.96,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-12,1002283,730987,271296,55756,11.13,8.12,3.0100000000000016,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-13,1052093,775363,276730,49810,11.68,8.61,3.0700000000000003,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-14,1081195,800418,280777,29102,12.0,8.89,3.1099999999999994,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-15,1100937,817943,282994,19742,12.22,9.08,3.1400000000000006,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-16,1127134,838342,288792,26197,12.51,9.31,3.1999999999999993,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-17,1157920,861939,295981,30786,12.86,9.57,3.289999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-03-18,1189103,885968,303135,31183,13.2,9.84,3.3599999999999994,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Azerbaijan,2021-01-17,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-01-18,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-01-19,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-01-20,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-01-21,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-01-22,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-01-23,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-01-24,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-01-25,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-01-26,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-01-27,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-01-28,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-01-29,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-01-30,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-01-31,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-02-01,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-02-02,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-02-03,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-02-04,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-02-05,0,0,0,0,0.0,0.0,0.0,Sinovac
Azerbaijan,2021-02-06,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-07,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-08,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-09,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-10,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-11,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-12,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-13,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-14,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-15,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-16,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-17,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-18,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-19,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-20,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-21,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-22,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-23,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-24,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-25,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-26,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-27,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-02-28,65000,65000,0,0,0.64,0.64,0.0,Sinovac
Azerbaijan,2021-03-01,293360,293360,0,0,2.89,2.89,0.0,Sinovac
Azerbaijan,2021-03-02,293360,293360,0,0,2.89,2.89,0.0,Sinovac
Azerbaijan,2021-03-03,337315,337315,0,0,3.33,3.33,0.0,Sinovac
Azerbaijan,2021-03-04,337315,337315,0,0,3.33,3.33,0.0,Sinovac
Azerbaijan,2021-03-05,337315,337315,0,0,3.33,3.33,0.0,Sinovac
Azerbaijan,2021-03-06,337315,337315,0,0,3.33,3.33,0.0,Sinovac
Azerbaijan,2021-03-07,337315,337315,0,0,3.33,3.33,0.0,Sinovac
Azerbaijan,2021-03-08,337315,337315,0,0,3.33,3.33,0.0,Sinovac
Azerbaijan,2021-03-09,411496,411496,0,0,4.06,4.06,0.0,Sinovac
Azerbaijan,2021-03-10,428635,428635,0,17139,4.23,4.23,0.0,Sinovac
Azerbaijan,2021-03-11,436849,436849,0,8214,4.31,4.31,0.0,Sinovac
Azerbaijan,2021-03-12,443888,443888,0,7039,4.38,4.38,0.0,Sinovac
Azerbaijan,2021-03-13,450316,450316,0,6428,4.44,4.44,0.0,Sinovac
Azerbaijan,2021-03-14,453586,453586,0,3270,4.47,4.47,0.0,Sinovac
Bahamas,2021-03-17,110,110,0,0,0.03,0.03,0.0,Oxford/AstraZeneca
Bahrain,2020-12-23,38965,38965,0,0,2.29,2.29,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2020-12-24,50071,50071,0,11106,2.94,2.94,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2020-12-25,50543,50543,0,472,2.97,2.97,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2020-12-26,51556,51556,0,1013,3.03,3.03,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2020-12-27,53614,53614,0,2058,3.15,3.15,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2020-12-28,55014,55014,0,1400,3.23,3.23,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
